# related_to 갈라 내기 — 직접 판정 (2026-09-05, Claude). 근거 문장만 보고 골랐다.
# src	dst	type	direction	confidence	메모 (A ~ B · 근거 앞머리)
wd:Q490391	ex:person:고려 왕실	none	A→B	certain	최영 ~ 고려 왕실
wd:Q490391	ex:person:고려군	none	A→B	certain	최영 ~ 고려군
wd:Q490391	ex:person:고려인	none	A→B	certain	최영 ~ 고려인
wd:Q490391	ex:person:무장들	none	A→B	certain	최영 ~ 무장들
wd:Q490391	ex:person:사람들	none	A→B	certain	최영 ~ 사람들
wd:Q490391	ex:person:왜구	none	A→B	certain	최영 ~ 왜구
wd:Q490391	ex:person:장졸	none	A→B	certain	최영 ~ 장졸
wd:Q494175	ex:person:정몽주의 학통	none	A→B	certain	정인지 ~ 정몽주의 학통
wd:Q494175	ex:person:정승충	none	A→B	certain	정인지 ~ 정승충
wd:Q494787	ex:org:독립촉성중앙회	member_of	A→B	certain	이시영 ~ 독립촉성중앙회 · 이후 이시영은 10월에 귀국한 임정 주미대사 이승만(李承晩)이 만든 독립촉성중앙회에 가입하여 우파 정치인으로
wd:Q494787	ex:org:임시 정부 환영회	none	A→B	certain	이시영 ~ 임시 정부 환영회
wd:Q494787	ex:person:신규희	none	A→B	certain	이시영 ~ 신규희
wd:Q494787	ex:person:신재희	none	A→B	certain	이시영 ~ 신재희
wd:Q494787	ex:person:이시영 (1882~1919)	none	A→B	certain	이시영 ~ 이시영 (1882~1919)
wd:Q494787	ex:person:조정구	none	A→B	certain	이시영 ~ 조정구
wd:Q495458	ex:org:만민공동회	none	A→B	certain	이완용 ~ 만민공동회
wd:Q495458	ex:org:이토 히로부미 추도회	none	A→B	certain	이완용 ~ 이토 히로부미 추도회
wd:Q495458	ex:person:스페에르	none	A→B	certain	이완용 ~ 스페에르
wd:Q496216	ex:person:이흔	none	A→B	certain	이구지 ~ 이흔
wd:Q496216	ex:person:준비	none	A→B	certain	이구지 ~ 준비
wd:Q496216	ex:person:천례	none	A→B	certain	이구지 ~ 천례
wd:Q496216	ex:person:허계	none	A→B	certain	이구지 ~ 허계
wd:Q496216	wd:Q68477415	none	A→B	certain	이구지 ~ 이씨
wd:Q496866	ex:event:기강 전투	none	A→B	certain	곽재우 ~ 기강 전투
wd:Q496866	ex:person:문화의 인물	none	A→B	certain	곽재우 ~ 문화의 인물
wd:Q496866	ex:person:보덕각	none	A→B	certain	곽재우 ~ 보덕각
wd:Q496866	ex:person:불멸의 이순신	none	A→B	certain	곽재우 ~ 불멸의 이순신
wd:Q496866	ex:person:예연서원	none	A→B	certain	곽재우 ~ 예연서원
wd:Q496866	ex:person:왕의 여자	none	A→B	certain	곽재우 ~ 왕의 여자
wd:Q496866	ex:person:조선왕조 오백년 - 임진왜란	none	A→B	certain	곽재우 ~ 조선왕조 오백년 - 임진왜란
wd:Q496866	ex:person:충익공망우곽재우유허비	none	A→B	certain	곽재우 ~ 충익공망우곽재우유허비
wd:Q496866	ex:person:충현사	none	A→B	certain	곽재우 ~ 충현사
wd:Q497092	ex:person:김종흥	none	A→B	certain	송준길 ~ 김종흥
wd:Q497092	ex:person:윤계순	none	A→B	certain	송준길 ~ 윤계순
wd:Q497101	ex:person:김대충	none	A→B	certain	김자점 ~ 김대충
wd:Q497101	ex:person:김성동	none	A→B	certain	김자점 ~ 김성동
wd:Q497101	ex:person:김세룡	none	A→B	certain	김자점 ~ 김세룡
wd:Q497101	ex:person:김억령	none	A→B	certain	김자점 ~ 김억령
wd:Q497101	ex:person:김옥함	child_of	A→B	certain	김자점 ~ 김옥함 · 경기도 이천군 백족산에 있던 그의 아버지 김옥함의 묘소와 선산 분묘도 모두 파헤쳐져서 부관참시되었다.
wd:Q497101	ex:person:이여순	none	A→B	certain	김자점 ~ 이여순
wd:Q497101	ex:person:조인필	none	A→B	certain	김자점 ~ 조인필
wd:Q497153	ex:person:이봉녕	none	A→B	certain	이광식 ~ 이봉녕
wd:Q497153	ex:person:이전	child_of	B→A	certain	이광식 ~ 이전 · 엄격했던 그는 나이 40을 바라보는 셋째 아들 이전이 승지가 되었을 때에도 잘못을 하면 허물을 물어 종아리를
wd:Q497338	ex:person:김효우	none	A→B	certain	박진 ~ 김효우
wd:Q497338	ex:person:누승선	none	A→B	certain	박진 ~ 누승선
wd:Q497338	ex:person:이각	none	A→B	certain	박진 ~ 이각
wd:Q497338	ex:person:홍의로	none	A→B	certain	박진 ~ 홍의로
wd:Q5520922	ex:org:강문회	none	A→B	certain	강일순 ~ 강문회
wd:Q5520922	ex:person:고덕삼	none	A→B	certain	강일순 ~ 고덕삼
wd:Q623391	ex:org:민씨 일파	none	A→B	certain	강화도 조약 ~ 민씨 일파
wd:Q624197	ex:person:이우량	child_of	B→A	certain	안평대군 ~ 이우량 · 1453년 1월 28일(1452년 음력 12월 19일) 아들 이우량이 병사하였고 1453년 5월 31일(음력
wd:Q624491	ex:org:남조선인민대표자대회	none	A→B	certain	홍명희 ~ 남조선인민대표자대회
wd:Q624491	ex:org:임정개선환영대회	none	A→B	certain	홍명희 ~ 임정개선환영대회
wd:Q624521	ex:event:강치	none	A→B	certain	안용복 ~ 강치
wd:Q624521	ex:event:동해 구름밖에 한 조각 외로운 섬	none	A→B	certain	안용복 ~ 동해 구름밖에 한 조각 외로운 섬
wd:Q624521	ex:event:부산 수영사적공원	none	A→B	certain	안용복 ~ 부산 수영사적공원
wd:Q624521	ex:event:안용복 장군 충혼비	none	A→B	certain	안용복 ~ 안용복 장군 충혼비
wd:Q624521	ex:event:안용복의 충혼탑	none	A→B	certain	안용복 ~ 안용복의 충혼탑
wd:Q624521	ex:event:적굴	none	A→B	certain	안용복 ~ 적굴
wd:Q624521	ex:org:안용복기념사업회	none	A→B	certain	안용복 ~ 안용복기념사업회
wd:Q624521	ex:org:안용복장군 기념사업회	none	A→B	certain	안용복 ~ 안용복장군 기념사업회
wd:Q624521	ex:person:오충추	none	A→B	certain	안용복 ~ 오충추
wd:Q624754	ex:org:국민의용대 조선총사령부	member_of	A→B	certain	장덕수 ~ 국민의용대 조선총사령부 · 1941년 일제 침략전쟁의 협력단체인 조선임전보국단의 발기인과 이사로 활동하였으며, 1945년 7월 해방 직
wd:Q624754	ex:org:내지순례단	member_of	A→B	certain	장덕수 ~ 내지순례단 · 1940년 5월 시국대응전선사상보국연맹 '내지순례단'의 일원으로 일본 각지의 '성지' 순례 및 총후 각오를 
wd:Q624754	ex:org:만찬회	none	A→B	certain	장덕수 ~ 만찬회
wd:Q624754	ex:org:임전대책협의회	none	A→B	certain	장덕수 ~ 임전대책협의회
wd:Q624754	ex:org:제2차 시국순회 강연회	none	A→B	certain	장덕수 ~ 제2차 시국순회 강연회
wd:Q624754	ex:org:학병제도 실시 사기앙양대회	none	A→B	certain	장덕수 ~ 학병제도 실시 사기앙양대회
wd:Q624976	ex:artwork:개국	depicts	B→A	certain	이지란 ~ 개국 · 《개국》(KBS 1983년~1983년, 배우:강민호)
wd:Q624976	ex:artwork:대풍수	depicts	B→A	certain	이지란 ~ 대풍수 · 《대풍수》(SBS, 2012년~2013년, 배우:김구택)
wd:Q624976	ex:artwork:용의 눈물	depicts	B→A	certain	이지란 ~ 용의 눈물 · 《용의 눈물》(KBS, 1996년~1998년, 배우:강인덕)
wd:Q624976	ex:artwork:육룡이 나르샤	depicts	B→A	certain	이지란 ~ 육룡이 나르샤 · 《육룡이 나르샤》(SBS, 2015년~2015년, 배우:박해수)
wd:Q624976	ex:artwork:이지란신도비	depicts	B→A	certain	이지란 ~ 이지란신도비 · 영조 50년(1774년)에 세워진 《이지란신도비》에는, 이지란이 이성계와 의형제를 맺게 된 내막에 대해서 이
wd:Q624976	ex:artwork:장수군도	depicts	B→A	certain	이지란 ~ 장수군도 · 이성계, 심덕부, 이지란이 위화도 회군 직전 서로 의형제를 맺고 회군을 결의한 기록화인 장수군도가 새로 발견
wd:Q624976	ex:artwork:추동궁 마마	depicts	B→A	certain	이지란 ~ 추동궁 마마 · 《추동궁 마마》(MBC-조선왕조오백년, 1983년~1983년, 배우:국정환)
wd:Q624976	ex:person:강씨	none	A→B	certain	이지란 ~ 강씨
wd:Q624976	ex:person:강인덕	none	A→B	certain	이지란 ~ 강인덕
wd:Q624976	ex:person:김구택	none	A→B	certain	이지란 ~ 김구택
wd:Q624976	ex:person:박해수	none	A→B	certain	이지란 ~ 박해수
wd:Q624976	ex:person:악비	none	A→B	certain	이지란 ~ 악비
wd:Q624976	ex:person:여진족	none	A→B	certain	이지란 ~ 여진족
wd:Q624976	ex:person:이응백	none	A→B	certain	이지란 ~ 이응백
wd:Q624976	ex:person:이효강	child_of	B→A	certain	이지란 ~ 이효강 · 그 외 아들은 이효량(李孝良)·이효정(李孝貞)·이효온(李孝溫)·이효검(李孝儉)·이효양(李孝讓)·이효강(李孝綱
wd:Q624976	ex:person:이효검	child_of	B→A	certain	이지란 ~ 이효검 · 그 외 아들은 이효량(李孝良)·이효정(李孝貞)·이효온(李孝溫)·이효검(李孝儉)·이효양(李孝讓)·이효강(李孝綱
wd:Q624976	ex:person:이효량	child_of	B→A	certain	이지란 ~ 이효량 · 그 외 아들은 이효량(李孝良)·이효정(李孝貞)·이효온(李孝溫)·이효검(李孝儉)·이효양(李孝讓)·이효강(李孝綱
wd:Q624976	ex:person:이효양	child_of	B→A	certain	이지란 ~ 이효양 · 그 외 아들은 이효량(李孝良)·이효정(李孝貞)·이효온(李孝溫)·이효검(李孝儉)·이효양(李孝讓)·이효강(李孝綱
wd:Q624976	ex:person:이효온	child_of	B→A	certain	이지란 ~ 이효온 · 그 외 아들은 이효량(李孝良)·이효정(李孝貞)·이효온(李孝溫)·이효검(李孝儉)·이효양(李孝讓)·이효강(李孝綱
wd:Q624976	ex:person:청해 이씨	none	A→B	certain	이지란 ~ 청해 이씨
wd:Q625258	ex:org:만민공동회	none	A→B	certain	홍종우 ~ 만민공동회
wd:Q625537	ex:person:오오쿠라	none	A→B	certain	송병준 ~ 오오쿠라
wd:Q625567	ex:event:고창 전투	none	A→B	certain	신숭겸 ~ 고창 전투
wd:Q625567	ex:event:도이장가	none	A→B	certain	신숭겸 ~ 도이장가
wd:Q625567	ex:org:순절단	none	A→B	certain	신숭겸 ~ 순절단
wd:Q625567	ex:period:예종 15년	none	A→B	certain	신숭겸 ~ 예종 15년
wd:Q625567	ex:place:광해주 비방동	none	A→B	certain	신숭겸 ~ 광해주 비방동
wd:Q625567	ex:place:대구지방	none	A→B	certain	신숭겸 ~ 대구지방
wd:Q625567	ex:place:덕양서원	none	A→B	certain	신숭겸 ~ 덕양서원
wd:Q625567	ex:place:도포서원	none	A→B	certain	신숭겸 ~ 도포서원
wd:Q625567	ex:place:독좌암	none	A→B	certain	신숭겸 ~ 독좌암
wd:Q625567	ex:place:동양서원	none	A→B	certain	신숭겸 ~ 동양서원
wd:Q625567	ex:place:백안	none	A→B	certain	신숭겸 ~ 백안
wd:Q625567	ex:place:살내	none	A→B	certain	신숭겸 ~ 살내
wd:Q625567	ex:place:안심	none	A→B	certain	신숭겸 ~ 안심
wd:Q625567	ex:place:왕산	none	A→B	certain	신숭겸 ~ 왕산
wd:Q625567	ex:place:용산재	none	A→B	certain	신숭겸 ~ 용산재
wd:Q625567	ex:place:지묘사	none	A→B	certain	신숭겸 ~ 지묘사
wd:Q625567	ex:place:춘천시 비방동	none	A→B	certain	신숭겸 ~ 춘천시 비방동
wd:Q625567	ex:place:태백산성사	none	A→B	certain	신숭겸 ~ 태백산성사
wd:Q625567	ex:place:파군재	none	A→B	certain	신숭겸 ~ 파군재
wd:Q625567	ex:place:표충사	none	A→B	certain	신숭겸 ~ 표충사
wd:Q625567	wd:Q12597425	none	A→B	certain	신숭겸 ~ 반야월
wd:Q625567	wd:Q334312	none	A→B	certain	신숭겸 ~ 고려 태조
wd:Q625567	wd:Q85974733	none	A→B	certain	신숭겸 ~ 김낙
wd:Q6408890	ex:person:김억령	none	A→B	certain	김질 ~ 김억령
wd:Q6408890	ex:person:김종준	none	A→B	certain	김질 ~ 김종준
wd:Q6515066	ex:person:이시합	none	A→B	certain	이시애 ~ 이시합
wd:Q6648114	ex:person:김수말	none	A→B	certain	제안대군 ~ 김수말
wd:Q6681013	ex:person:김정국	none	A→B	certain	김굉필 ~ 김정국
wd:Q6749099	ex:person:금봉	taught	A→B	certain	만공 ~ 금봉 · 만공스님의 문하에서는 보월(寶月), 전강(田岡), 용음(龍吟), 고봉(古峰), 포산당 혜천(惠天) 금봉, 혜
wd:Q6749099	ex:person:금오	taught	A→B	certain	만공 ~ 금오 · 1924년 12월 보월선사가 죽자 보월선사의 스승인 만공선사(滿空禪師)가 1925년 2월 덕숭산 정혜사(定慧
wd:Q6749099	ex:person:묘봉	none	A→B	certain	만공 ~ 묘봉
wd:Q6749099	ex:person:보월	taught	A→B	certain	만공 ~ 보월 · 1924년 12월 보월선사가 죽자 보월선사의 스승인 만공선사(滿空禪師)가 1925년 2월 덕숭산 정혜사(定慧
wd:Q6749099	ex:person:용음	taught	A→B	certain	만공 ~ 용음 · 만공스님의 문하에서는 보월(寶月), 전강(田岡), 용음(龍吟), 고봉(古峰), 포산당 혜천(惠天) 금봉, 혜
wd:Q6749099	ex:person:일엽	taught	A→B	certain	만공 ~ 일엽 · 그는 실연 후 찾아온 일엽이 승려가 되지 않으리라고 내다봤으나 그가 승려가 되기를 굳게 결심하여 문하로 받아
wd:Q6780848	ex:person:경평군	none	A→B	certain	흥안군 (조선 중기) ~ 경평군
wd:Q6780848	ex:person:완순군	none	A→B	certain	흥안군 (조선 중기) ~ 완순군
wd:Q6780848	ex:person:유장영	none	A→B	certain	흥안군 (조선 중기) ~ 유장영
wd:Q6784406	ex:person:나량좌	none	A→B	certain	박세채 ~ 나량좌
wd:Q6842476	ex:org:남조선인민대표자대회	none	A→B	certain	여운홍 ~ 남조선인민대표자대회
wd:Q6853912	ex:person:민무휘	none	A→B	certain	원경왕후 ~ 민무휘
wd:Q702964	wd:Q159	none	A→B	certain	가쓰라-태프트 밀약 ~ 러시아
wd:Q702964	wd:Q27231	none	A→B	certain	가쓰라-태프트 밀약 ~ 동아시아
wd:Q705155	wd:Q711051	participated_in	A→B	certain	김통정 ~ 삼별초 · 살아남은 삼별초 병사들은 김통정의 지휘 아래 혼란을 수습하고 제주도로 후퇴한다.
wd:Q706103	ex:org:당파	none	A→B	certain	을사사화 ~ 당파
wd:Q706103	ex:org:소윤	participated_in	B→A	certain	을사사화 ~ 소윤 · 을사사화(乙巳士禍)는 1545년(명종 즉위년) 조선 왕실의 외척인 대윤(大尹) 윤임과 소윤(小尹) 윤원형의 
wd:Q706103	ex:person:이휘	none	A→B	certain	을사사화 ~ 이휘
wd:Q709174	ex:event:소현세자 사건	none	A→B	certain	안방준 ~ 소현세자 사건
wd:Q709174	ex:person:귀인신씨	none	A→B	certain	안방준 ~ 귀인신씨
wd:Q709174	ex:person:박종정	taught	B→A	certain	안방준 ~ 박종정 · 일찍이 박광전(朴光前)·박종정(朴宗挺)의 문하에서 성리학을 수학하였다.
wd:Q709174	ex:person:안민	none	A→B	certain	안방준 ~ 안민
wd:Q709174	ex:person:안범	none	A→B	certain	안방준 ~ 안범
wd:Q709174	ex:person:안중돈	child_of	A→B	certain	안방준 ~ 안중돈 · 안축에게는 중관(重寬)·중홍(重洪)·중돈(重敦)의 세 아들이 있었는데, 원래 안방준은 장남인 중관의 둘째 아
wd:Q709174	ex:person:최영성	none	A→B	certain	안방준 ~ 최영성
wd:Q712012	wd:Q6811500	none	A→B	certain	최충헌 ~ 최의
wd:Q7738364	ex:event:조선왕조 오백년 - 파문	none	A→B	certain	상계군 ~ 조선왕조 오백년 - 파문
wd:Q85974733	ex:event:도이장가	none	A→B	certain	김낙 ~ 도이장가
wd:Q8683	ex:person:나치 독일	none	A→B	certain	냉전 ~ 나치 독일
wd:Q8683	ex:person:서독	none	A→B	certain	냉전 ~ 서독
wd:Q8683	ex:person:이탈리아 왕국	none	A→B	certain	냉전 ~ 이탈리아 왕국
wd:Q8683	wd:Q12585	none	A→B	certain	냉전 ~ 라틴아메리카
wd:Q8683	wd:Q148	none	A→B	certain	냉전 ~ 중화인민공화국
wd:Q8683	wd:Q7184	none	A→B	certain	냉전 ~ 북대서양 조약 기구
wd:Q942553	ex:person:마쓰우라 시게노부	none	A→B	certain	고니시 유키나가 ~ 마쓰우라 시게노부
wd:Q989	ex:person:디미테르 찬체프	none	A→B	certain	교황 요한 바오로 2세 ~ 디미테르 찬체프
wd:Q989	ex:person:마이클 레딘	none	A→B	certain	교황 요한 바오로 2세 ~ 마이클 레딘
wd:Q989	ex:person:마이클 파렌티	none	A→B	certain	교황 요한 바오로 2세 ~ 마이클 파렌티
wd:Q989	ex:person:무에진 아자	none	A→B	certain	교황 요한 바오로 2세 ~ 무에진 아자
wd:Q989	ex:person:볼프강 아흐트너	none	A→B	certain	교황 요한 바오로 2세 ~ 볼프강 아흐트너
wd:Q989	ex:person:세르게이 안토노프	none	A→B	certain	교황 요한 바오로 2세 ~ 세르게이 안토노프
wd:Q989	ex:person:안토니오 마리니	none	A→B	certain	교황 요한 바오로 2세 ~ 안토니오 마리니
wd:Q989	ex:person:압디 이페크치	none	A→B	certain	교황 요한 바오로 2세 ~ 압디 이페크치
wd:Q989	ex:person:에드워드 S. 허먼	none	A→B	certain	교황 요한 바오로 2세 ~ 에드워드 S. 허먼
wd:Q989	ex:person:장 루이 브루기에르	none	A→B	certain	교황 요한 바오로 2세 ~ 장 루이 브루기에르
wd:Q989	ex:person:질로 바실레프	none	A→B	certain	교황 요한 바오로 2세 ~ 질로 바실레프
wd:Q989	ex:person:카밀로 치빈	none	A→B	certain	교황 요한 바오로 2세 ~ 카밀로 치빈
wd:Q989	ex:person:크리스티앙 루를레	none	A→B	certain	교황 요한 바오로 2세 ~ 크리스티앙 루를레
wd:Q989	ex:person:클레어 스털링	none	A→B	certain	교황 요한 바오로 2세 ~ 클레어 스털링
wd:Q989	ex:person:파올로 구잔티	none	A→B	certain	교황 요한 바오로 2세 ~ 파올로 구잔티
wd:Q989	wd:Q11860	none	A→B	certain	교황 요한 바오로 2세 ~ 실비오 베를루스코니
wd:Q989	wd:Q1231345	none	A→B	certain	교황 요한 바오로 2세 ~ 폴 카가메
wd:Q989	wd:Q181938	none	A→B	certain	교황 요한 바오로 2세 ~ 메흐메트 알리 아카
wd:Q989	wd:Q38484	none	A→B	certain	교황 요한 바오로 2세 ~ 로마노 프로디
