# 그래프에 없는 만든 사람 — `uv run histgraph creators --apply` 가 먼저 세운다
# (`creators` 모듈 머리글 '그래프에 없는 만든 사람').
#
#     인물 id<TAB>이름<TAB>한자<TAB>활동 연대<TAB>신분<TAB>설명<TAB>근거[<TAB>별칭]
#
# 2026-09-23 전수 조사: 만든 사람 엣지가 없던 유물 2,719건 중 설명에 만든 이를
# 적은 것을 읽었다. 화승·조각승·주종장·각수는 거의 다 위키데이터에 항목이 없다.
# 같은 이름은 연대가 이어질 때만 한 사람이다 (법해 1633 조각승 ≠ 1702 화승).
# 설명은 작품과 연대로 우리가 적은 것이다 — 원문을 옮기지 않는다.

kr:person:각경	각경	覺冏	1504	대목	16세기 전반에 활동한 대목. 〈순천 송광사 응진당〉을 만들었다.	국가유산청 설명: 대목(大木) 각경(覺冏) · 상운(尙雲) · 설청(雪靑) · 철선(哲宣) · 경희(敬熙) · 정밀(精密) · 시응(時應)이라 하였다
kr:person:이징_(화가)	이징 (화가)	李澄	1642	화가	17세기 전반에 활동한 화가. 〈이징 필 산수화조도첩〉을 그렸다.	국가유산청 설명: 이징의 62세 무렵인 1642년(인조 20년)경에 제작되었음을 알 수 있다
kr:person:이천경	이천경	-	1636	-	17세기 전반에 〈신법 지평일구〉를 만들었다.	국가유산청 설명: 인조 14년(1636) 시헌력법에 의해 이천경이 만든 것임을 알 수 있다
kr:person:이필선_(11세기_후반)	이필선 (11세기 후반)	-	1098	-	11세기 후반에 〈대방광불화엄경 진본 권37〉을 발원하였다.	국가유산청 설명: 책 끝에는 고려 숙종 3년(1098)에 이필선의 시주로 간행하였다는 기록이 남아 있다.
kr:person:이필성	이필성	李必成	-	수행화원	수행화원. 〈경진년 연행도첩〉을 그렸다.	국가유산청 설명: 제작자는 수행화원이었던 이필성(李必成, 18세기)이라고 알려져 있다
kr:person:이현석	이현석	李玄錫	1694	-	17세기 후반에 〈양양 낙산사 해수관음공중사리탑·비 및 사리장엄구 일괄〉을 지었다.	국가유산청 설명: 공중사리탑비의 지은이는 이현석(李玄錫, 1647∼1703)이며, 갑술년(甲戌年, 1694)에 제작되었다.
kr:person:이희려	이희려	-	1286	-	13세기 후반에 〈묘법연화경〉을 만들었다.	국가유산청 설명: 1286년에 그의 제자 조근과 이희려가 함께 목판을 만들어 찍어낸 것이다
kr:person:인	인	麟	-	승려	승려. 〈칠곡 선봉사 대각국사비〉의 글씨를 썼다.	국가유산청 설명: 비문은 임존(林存)이 짓고, 승(僧) 인(麟)이 쓰고 전액도 하였다
kr:person:인관	인관	印寬	1610	조각승	17세기 전반에 활동한 조각승. 〈남원 선원사 목조지장보살삼존상 및 소조시왕상 일괄〉을 만들었다.	국가유산청 설명: 협시인 무독귀왕과 도명존자, 그리고 2구의 시왕도 같은해 조각승 인관, 원오 등이 조성하였다는 기록이 있다.
kr:person:인균	인균	印均	17세기 전반	조각승	17세기 전반에 활동한 조각승. 〈구례 화엄사 목조비로자나삼신불좌상〉·〈서울 칠보사 목조석가여래좌상〉·〈여수 흥국사 목조석가여래삼존상〉 등 4점을 만들었다.	국가유산청 설명: 1635년(인조 13) 조선 후기 유명 조각승인 청헌(淸軒, 淸憲)과 응원(應元), 인균(印均)을 비롯해 이들의 제자들이 협업해 완성한 17세기를 대표하는 불교조각이다.
kr:person:인문	인문	印文	1704~1709	화승	18세기 전반에 활동한 화승. 〈영국사 영산회 후불탱〉·〈수도사 노사나불 괘불탱〉을 그렸다.	국가유산청 설명: 1709년에 인문을 비롯한 민기, 세정 등 불화승(佛畵僧) 3인이 참여하여 그렸음을 알 수 있다
kr:person:인영	인영	印迎	1657	조각승	17세기 후반에 활동한 조각승. 〈진주 청곡사 목조제석천·대범천의상〉·〈진주 청곡사 목조지장보살삼존상 및 시왕상 일괄〉을 만들었다.	국가유산청 설명: 조각승 인영(印迎)이 1657년에 불상을 제작했다는 사실이 복장물의 발원문을 통해 밝혀졌다
kr:person:인일	인일	仁日	1610	조각승	17세기 전반에 활동한 조각승. 〈여주 신륵사 목조아미타여래삼존상〉을 만들었다.	국가유산청 설명: 불상 내부에서 복장원문이 발견되어 1610년에 조각승 인일(仁日)과 수천(守天)에 의해 제작되었음이 밝혀졌다
kr:person:인학	인학	仁學	1627	화승	17세기 전반에 활동한 화승. 〈부여 무량사 미륵불 괘불도〉를 그렸다.	국가유산청 설명: 화기(畫記)를 통해 법경(法冏), 혜윤(慧允), 인학(仁學), 희상(熙尙) 등의 제작 화승과 1627년(조선 인조 5)이라는 제작 연대를 명확히 알 수 있는데
kr:person:인헌	인헌	印軒	1588	각수	16세기 후반에 활동한 각수. 〈대방광원각수다라요의경 목판〉·〈법집별행록절요병입사기 목판〉을 만들었다.	국가유산청 설명: 도림(道林)의 서사(書寫), 지희(智熙)의 연판(鍊板), 의련(仅連)･인헌(印軒) 등의 판각으로 조성되었고
kr:person:일민	일민	日敏	1726	화사	18세기 전반에 활동한 화사. 〈함양 법인사 감로왕도〉를 그렸다.	국가유산청 설명: 1726년에 채인(彩仁), 일민(日敏), 태현(太玄) 등 세 화사에 의하여 제작되었으며
kr:person:일선	일선	-	1728	화승	18세기 전반에 활동한 화승. 〈쌍계사 팔상전 팔상탱〉을 그렸다.	국가유산청 설명: 1728년에 일선·후경·명정·최우·원민·처영·신영·영호 등 8명의 승려화가들에 의해서 조성되었음을 알 수 있다
kr:person:일진	일진	一眞	-	도인	도인. 〈합천 해인사 고려목판〉을 발원하였다.	국가유산청 설명: 서해군(四海郡) 부인 최씨(崔氏)와 소아(小兒) 이씨(李氏), 도인(道人) 일진(一眞)이 발원하였던 사실이 밝혀져 있다.
kr:person:일향	일향	-	1666	화상	17세기 후반에 활동한 화상. 〈남해 용문사 대웅전〉을 만들었다.	국가유산청 설명: 조선 현종 7년(1666)에 일향화상에 의해 건립되고 영조 47년(1773)에 중수가 완료되어
kr:person:일호	일호	一浩	1676	화승	17세기 후반에 활동한 화승. 〈서산 개심사 오방오제위도 및 사직사자도〉를 그렸다.	국가유산청 설명: 개심사 오방오제위도와 사직사자도는 1676년에 화승 일호(一浩)가 단독으로 그린 것으로
kr:person:일휘	일휘	日輝	1643	-	17세기 전반에 〈진주 응석사 목조석가여래삼불좌상〉을 발원하였다.	국가유산청 설명: 경천(敬天), 극수(克修), 일휘(日輝) 등이 발원하여 법당, 승당, 요사 등을 짓고 1643년(조선 인조 21년)에 삼존을 모셨다고 한다
kr:person:임서	임서	任瑞	1336	관리	14세기 전반에 활동한 관리. 〈감지은니 대방광불화엄경〉을 발원하였다.	국가유산청 설명: 경주 기림사 주지 선지(善之)가 전 밀직부사(密直副使) 상호군(上護軍) 임서(任瑞)와 지직운산(知識雲山)이 함께 발원하였으며
kr:person:임존	임존	林存	-	-	〈칠곡 선봉사 대각국사비〉를 지었다.	국가유산청 설명: 비문은 임존(林存)이 짓고, 승(僧) 인(麟)이 쓰고 전액도 하였다
kr:person:임한	임한	任閑	18세기 전반	화사	18세기 전반에 활동한 화사. 〈통도사 영산회상탱〉·〈통도사 아미타여래설법도〉를 그렸다.	국가유산청 설명: 조선 영조 10년(1734)에 임한(任閑)의 지휘아래 민휘(敏輝)·순백(舜白)·포근(抱根) 등이 참여하여 제작되었음을 알 수 있다
kr:person:자규	자규	自圭	1665	조각승	17세기 후반에 활동한 조각승. 〈칠곡 송림사 석조삼장보살좌상 및 목조시왕상 일괄〉을 만들었다.	국가유산청 설명: 수조각승 승일(勝一)을 비롯, 성조(性照), 자규(自圭) 등의 조각승들이 1665년(현종 6) 완성해 송림사 명부전에 봉안한 것이다
kr:person:자옥	자옥	慈玉	1405	승려	15세기 전반에 활동한 승려. 〈묘법연화경 권4~7〉을 발원하였다.	국가유산청 설명: 총지종 대선(摠持宗大選) 자옥(慈玉), 우산군부인 김씨(兎山郡夫人金氏) 등이 발원․시주하여 이루어졌다
kr:person:장경주	장경주	張敬周	1744	화사	18세기 전반에 활동한 화사. 〈윤증 초상 일괄〉을 그렸다.	국가유산청 설명: “숭정기원후 재갑자사월 영자이모사본 정면일측면삼 화사장경주(…畵師張敬周)”라고 밝혀져 있어 장경주의 작품으로 확인된다.
kr:person:장막동	장막동	張莫同	조선 전기	각수	조선 전기에 활동한 각수. 〈묘법연화경 권3~4, 5~7〉을 만들었다.	국가유산청 설명: 장막동(張莫同), 최금동(崔今同), 고말종(高末終), 이영산(李永山) 등 일류 각수(刻手)들이 참여하여 판각이 정교하고
kr:person:장모	장모	蔣髦	-	-	〈대반열반경소 권9~10〉의 글씨를 썼다.	국가유산청 설명: 원본 맨 뒤에 있는 기록을 보면 장모(蔣髦)가 목판의 글씨를 썼음을 알 수 있으며
kr:person:장태흥	장태흥	張泰興	1719	화원	18세기 전반에 활동한 화원. 〈기사계첩〉을 그렸다.	국가유산청 설명: 계첩에 수록된 그림과 기로신들의 초상화는 당대 뛰어난 기량을 인정받았던 도화서 화원 김진여(金振汝), 장태흥(張泰興) 등이 그린 것으로
kr:person:재색	재색	齋色	1288	승려	13세기 후반에 활동한 승려. 〈묘법연화경 권7〉을 만들었다.	국가유산청 설명: 고려 충렬왕 14년(1288)에 승려 재색(齋色)이 새긴 목판에서 찍어낸 것이라는 기록
kr:person:전성척	전성척	田成尺	-	각수	각수. 〈합천 해인사 원당암 목조아미타여래삼존상 복장전적-제다라니〉를 만들었다.	국가유산청 설명: 제다라니 변상도는 1375년이라는 제작시기와 전성척(田成尺)이라는 각수(刻手), 도상 명칭이 구체적으로 밝혀져 있어
kr:person:전수	전수	典秀	1764	화승	18세기 후반에 활동한 화승. 〈영덕 장륙사 지장시왕도〉를 그렸다.	국가유산청 설명: 현존 작품이 많지 않은 전수가 유일하게 수화승으로 참여하여 제작한 것이라는 점에서
kr:person:전신금	전신금	全信金	1593	장인	16세기 후반에 활동한 장인. 〈삼안총〉을 만들었다.	국가유산청 설명: 병부에는 ‘萬曆癸巳十二月日造重五斤七兩每穴藥六錢鐵丸二匠全信金’이라는 명문이 음각되어 있는데
kr:person:전흥길	전흥길	全興吉	1876	보장	19세기 후반에 활동한 보장. 〈국새 유서지보〉를 만들었다.	국가유산청 설명: 이 금보와 황제지보의 제작에 참여한 보장(寶匠) 중 전흥길(全興吉)은 20년 이상 활동한 으뜸 장인이었다
kr:person:정공연	정공연	-	1339	-	14세기 전반에 〈삼십분공덕소경〉을 발원하였다.	국가유산청 설명: 고려 충숙왕 복위 8년(1339)에 조시우와 정공연 등이 시주하여
kr:person:정길산	정길산	鄭吉山	1468	주종장	15세기 후반에 활동한 주종장. 〈옛 보신각 동종〉을 만들었다.	국가유산청 설명: 감역(監役) 김덕생(金德生) 아래 주성장(鑄成匠) 정길산(鄭吉山), 김몽총(金蒙寵) 등 직분이 세분화되어 있었음을 알 수 있다.
kr:person:정독만달아	정독만달아	鄭禿滿達兒	1334	관리	14세기 전반에 활동한 관리. 〈감지금니 대방광불화엄경 권15〉를 발원하였다.	국가유산청 설명: 영록대부(榮祿大夫) 휘정사(徽政使) 정독만달아(鄭禿滿達兒)가 부모, 원나라 황제, 고려 왕 등을 축원하기 위해 화엄경 81권과 수능엄경 10권을 사성하였음
kr:person:정란종	정란종	鄭蘭宗	1465	-	15세기 후반에 〈평창 상원사 목조문수동자좌상 복장유물〉의 글씨를 썼다.	국가유산청 설명: 효령대군에게 명하여 교정한 원각경을 정란종(鄭蘭宗)이 쓴 것으로 을유자(乙酉字)로 찍은 것이다.
kr:person:정립_(조선)	정립 (조선)	鄭笠	-	-	〈권응수장군 유물〉을 지었다.	국가유산청 설명: 교지는 정립(鄭笠)이 짓고 김현무(金玄武)가 썼다
kr:person:정묘	정묘	貞妙	1091	동량승	11세기 후반에 활동한 동량승. 〈양산 내원사 청동북〉을 만들었다.	국가유산청 설명: 대안칠년인 1091년 신미 5월일에 동량승인 정묘가 금인사에 만들어 시납한 반자 1구로써
kr:person:정서	정서	定西	1373	비구	14세기 후반에 활동한 비구. 〈금강반야경소론찬요조현록〉을 발원하였다.	국가유산청 설명: 1373년(공민왕 22) 은봉 혜녕(隐峯慧寧)의 주도하에 비구 정서(定西)의 발원 및 공덕주 배길만(裴吉萬) 등의 시주로
kr:person:정승설	정승설	丁承說	1301	별장	14세기 전반에 활동한 별장. 〈문경 대승사 금동아미타여래좌상 및 복장유물〉을 만들었다.	국가유산청 설명: 불상 조성 당시에 궁궐도감 별장 정승설(丁承說)이 복장 납입을 위해 1301년에 특별히 인출한 다라니가 12점 발견되었다
kr:person:정심	정심	淨心	1684	-	17세기 후반에 〈예천 용문사 목각아미타여래설법상〉을 발원하였다.	국가유산청 설명: 소영당대사의 제자인 홍택(弘澤), 정심(淨心), 황막금(黃莫金), 이신원(李信元)이 큰 서원을 세워 불상과 미타회판탱(彌陀會板幀) 제작을 주관하였다고 한다
kr:person:정안_(각수)	정안 (각수)	正安	13세기 중엽	각수	13세기 중엽에 활동한 각수. 〈선문삼가염송집 권1〉·〈대장일람집〉을 만들었다.	국가유산청 설명: 정안(正安), 손창(孫昌), 유립(有立) 등 판을 새긴 사람들의 이름이 새겨져 있다
kr:person:정안_(대선사)	정안 (대선사)	正眼	1714	대선사	18세기 전반에 활동한 대선사. 〈양산 통도사 영산전〉을 발원하였다.	국가유산청 설명: 1714년 任間淸印, 松谷正眼, 楓岩朗日, 禪岩致源등 4인의 대선사가 모연(募捐)하고 33명의 목수와 ... 15명의 화승이 참여하여 중건하였음을
kr:person:정오	정오	-	1468	-	15세기 후반에 〈순천 매곡동 석탑 청동불감 및 금동아미타여래삼존좌상〉을 발원하였다.	국가유산청 설명: 순천부 남촌 별량리 죽사(竹寺)의 도인 일선의 시주로 목암, 정오 등이 발원하여 그달 15일에 삼존불을 조성하였다고 한다
kr:person:정옥경	정옥경	鄭沃卿	1446	-	15세기 전반에 〈복재선생집〉을 엮었다.	국가유산청 설명: 1446년(세종 28) 그의 둘째 아들 정효충(鄭孝忠)이 수집･편차(編次)하고 손자인 정옥경(鄭沃卿)이 편집하여
kr:person:정우_(주종장)	정우 (주종장)	淨祐	1635	주종장	17세기 전반에 활동한 주종장. 〈남원 대복사 동종〉을 만들었다.	국가유산청 설명: 승려 장인인 정우(淨祐)가 신원(信元) 등 7명과 함께 1635년(조선 인조 13) 제작하였음을 명확히 알 수 있는 동종이다.
kr:person:정윤_(고려)	정윤 (고려)	鄭允	-	-	전하는 말로는 〈김제 금산사 혜덕왕사탑비〉의 글씨를 썼다.	국가유산청 설명: (전칭) 『해동금석원(海東金石苑)』에 의하면 이오가 짓고 정윤(鄭允)이 썼으며
kr:person:정의대왕대비	정의대왕대비	貞懿大王大妃	-	왕비	왕비. 〈남양주 수종사 팔각오층석탑 출토유물 일괄〉을 발원하였다.	국가유산청 설명: 금동비로자나불좌상의 대좌 바닥에 새겨진 명문을 통하여 이 불상의 발원자가 정의대왕대비(貞懿大王大妃)라는 것을 알 수 있다
kr:person:정일	정일	定一	18세기 후반	승려	18세기 후반에 활동한 승려. 〈축서사 괘불탱〉을 그렸고, 〈안동 도산서원 농운정사〉를 만들었다.	국가유산청 설명: 이 괘불탱은 조선 영조 44년(1768)에 정일(定一)스님 등 10명이 참여하여 조성된 것임을 알 수 있다
kr:person:정지원_(백제)	정지원 (백제)	-	-	-	〈금동정지원명석가여래삼존입상〉을 발원하였다.	국가유산청 설명: 광배(光背)의 뒷면에는 정지원이라는 사람이 죽은 아내를 위하여 금으로 불상을 만들어 저승길을 잘 가게 했다는 내용의 글이 적혀있다.
kr:person:정효충	정효충	鄭孝忠	1446	-	15세기 전반에 〈복재선생집〉을 엮었다.	국가유산청 설명: 1446년(세종 28) 그의 둘째 아들 정효충(鄭孝忠)이 수집･편차(編次)하고 손자인 정옥경(鄭沃卿)이 편집하여
kr:person:제한	제한	濟閑	-	화승	화승. 〈김천 직지사 괘불도〉를 그렸다.	국가유산청 설명: 제한(濟閑)을 비롯하여 위전(偉傳), 탄잠(綻岑), 부첨(富添), 신화(信和) 등 총 13명의 화승들이 제작한 작품임을 알 수 있다
kr:person:조구_(15세기_전반)	조구 (15세기 전반)	-	1415	-	15세기 전반에 〈금강반야바라밀경〉을 발원하였다.	국가유산청 설명: 성거가 글씨를 쓰고, 해혜와 조구가 시주하여 간행한 것이다
kr:person:조근_(1286년)	조근 (1286년)	-	1286	-	13세기 후반에 〈묘법연화경〉을 만들었다.	국가유산청 설명: 1286년에 그의 제자 조근과 이희려가 함께 목판을 만들어 찍어낸 것이다
kr:person:조근_(1464년)	조근 (1464년)	趙瑾	1464	-	15세기 후반에 〈대구 보성선원 목조석가여래삼존좌상 복장전적〉의 글씨를 썼다.	국가유산청 설명: 세조 10(1464)년에 간경도감에서 간행한 판본으로 판하본은 조근(趙瑾)이 썼다
kr:person:조능	조능	祖能	1655~1657	조각승	17세기 후반에 활동한 조각승. 〈김제 청룡사 목조관음보살좌상〉·〈함양 법인사 목조아미타여래좌상〉을 만들었다.	국가유산청 설명: 1655년에 완주 봉서사(鳳棲寺) 향로전(香爐殿)에 봉안하기 위해 조각승 조능(祖能), 천행(天行) 등이 제작하였다.
kr:person:조명교	조명교	曺命敎	-	-	〈오명항 초상 및 양무공신교서〉의 글씨를 썼다.	국가유산청 설명: 뒷면에는 신치근이 만들고 조명교가 글을 썼다는 명문이 있다
kr:person:조문수	조문수	趙文秀	1647	-	17세기 전반에 〈조문수 필적 위심수재서〉의 글씨를 썼다.	국가유산청 설명: “정해맹동설정옹위심수재서우성서초옥(丁亥孟冬雪汀翁爲沈秀才書于城西草屋)”이라 하여 58세로 사망하기 얼마 전인 1647년 10월에 심씨 수재를 위해 썼음을 알 수 있다
kr:person:조석진	조석진	趙錫晉	1900	화가	19세기 후반에 활동한 화가. 〈영조어진〉을 그렸다.	국가유산청 설명: 1900년에 조석진(趙錫晉), 채용신(蔡龍臣) 등 당대의 일급 초상화가가 그린 것이다
kr:person:조시우	조시우	-	1339	-	14세기 전반에 〈삼십분공덕소경〉을 발원하였다.	국가유산청 설명: 고려 충숙왕 복위 8년(1339)에 조시우와 정공연 등이 시주하여
kr:person:조응	조응	祖膺	1173	대선사	12세기 후반에 활동한 대선사. 〈예천 용문사 대장전과 윤장대〉를 발원하였다.	국가유산청 설명: 고려 명종 3년(1173년) 국난(김보당의 난) 극복을 위해 조응대선사(祖膺大禪師)가 발원하고 조성한 것으로
kr:person:조종저	조종저	趙宗著	1681	문신	17세기 후반에 활동한 문신. 〈강진 백련사 사적비〉를 지었다.	국가유산청 설명: 조선 후기의 문신이자 학자인 홍문관수찬 조종저(趙宗著)가 찬하였다
kr:person:조환	조환	祖桓	1357	승려	14세기 후반에 활동한 승려. 〈금강반야바라밀경〉을 만들었다.	국가유산청 설명: 김저(金貯)가 덕운사의 지선(志禪)과 조환(祖桓)에게 부탁하여 간행한 것인데
kr:person:존식	존식	-	13세기 중엽	각수	13세기 중엽에 활동한 각수. 〈대장일람집〉을 만들었다.	국가유산청 설명: 판심 하단부에는 존식·정안 등의 각수 이름이 새겨져 있다
kr:person:존심	존심	存深	12세기 중엽	각수	12세기 중엽에 활동한 각수. 〈합천 해인사 법보전 목조비로자나불좌상 복장전적〉을 만들었다.	국가유산청 설명: 아울러 언평(彦平)·존심(存深) 등 각수 및 간행 정보 등도 12세기 중엽 조성된 다양한 판본의 실체를 살펴볼 수 있는 기준이 된다
kr:person:종원	종원	宗元	1588	-	16세기 후반에 〈치문경훈 목판〉을 만들었다.	국가유산청 설명: 도림(道林)의 교정(校正), 종원(宗元)의 연판(鍊板), 의련(義連)･법천(法天) 등의 판각으로 조성되었는데
kr:person:종익	종익	宗益	1222	도인	13세기 전반에 활동한 도인. 〈부안 내소사 동종〉을 발원하였다.	국가유산청 설명: 도인(道人) 허백(虛白)과 종익(宗益)의 주관 아래 장인 한중서(韓冲敍)가 700근의 무게로 1222년(貞祐 10) 제작하였음을
kr:person:주백기	주백기	周伯琦	-	-	〈부여 보광사지 대보광선사비〉의 글씨를 썼다.	국가유산청 설명: 주백기(周伯琦)가 액(額)에 전(篆)하였다.
kr:person:죽암	죽암	竹庵	1515	-	16세기 전반에 〈천지명양수륙재의찬요 목판〉을 엮었다.	국가유산청 설명: 『천지명양수륙재의찬요』는 고려 후기 죽암(竹庵)에 의해 편찬된 불교 의식집으로
kr:person:죽총	죽총	竹䕺	1688	화승	17세기 후반에 활동한 화승. 〈김천 고방사 아미타여래설법도〉를 그렸다.	국가유산청 설명: 민원(敏圓)을 수화승으로 죽총(竹䕺), 경찬(竟粲), 각림(覺林)이 동참하여 그렸다
kr:person:지감	지감	志鑑	1673	화승	17세기 후반에 활동한 화승. 〈천은사 괘불탱〉을 그렸다.	국가유산청 설명: 1673년(현종 14)에 경심(敬心), 지감(志鑑), 능성(能聖) 등 3인의 화승(畵僧)이 그린 1폭의 괘불
kr:person:지겸	지겸	志謙	-	승려	승려. 〈종문원상집〉을 엮었다.	국가유산청 설명: 강종(재위 1211∼1213)의 왕사인 지겸(1145∼1229)이 ... 170가지의 칙(則)을 뽑아 수록한 것으로서
kr:person:지담	지담	志淡	14세기 후반	-	14세기 후반에 〈금강반야바라밀경〉·〈범망경 및 금강반야바라밀경〉을 만들었다.	국가유산청 설명: 지담(志淡)이 간행을 주관하고
kr:person:지도	지도	志道	1384	-	14세기 후반에 〈불조삼경〉을 만들었다.	국가유산청 설명: 고려 우왕 10년(1384)에 지봉(志峯), 지도(志道)와 시주자 김씨가 함께 간행하고
kr:person:지봉	지봉	志奉·志峯	1384	-	14세기 후반에 〈불조삼경〉을 만들었다.	국가유산청 설명: 고려 우왕 10년(1384)에 지봉(志峯), 지도(志道)와 시주자 김씨가 함께 간행하고
kr:person:지선_(승려)	지선 (승려)	志禪	1357~1382	승려	14세기 후반에 활동한 승려. 〈금강반야바라밀경〉을 만들었고, 〈묘법연화경〉의 글씨를 썼다.	국가유산청 설명: 김저(金貯)가 덕운사의 지선(志禪)과 조환(祖桓)에게 부탁하여 간행한 것인데
kr:person:지십	지십	智什	1673	승려	17세기 후반에 활동한 승려. 〈석씨원류응화사적 목판〉을 만들었다.	국가유산청 설명: 현종 14년(1673) 승려 지십(智什)이 양주 불암사에 목판본으로 발간한 책판이다
kr:person:지암	지암	芝岩	1364	-	14세기 후반에 〈백지금니 범망보살계경〉의 글씨를 썼다.	국가유산청 설명: 1364년(공민왕 13) 5월에 지암(芝岩)이 글씨를 금니로 쓰고, 무외(無外)가 변상도를 그린 것으로 밝히고 있어
kr:person:지연_(화승)	지연 (화승)	指演	1792	화승	18세기 후반에 활동한 화승. 〈통도사 괘불탱〉을 그렸다.	국가유산청 설명: 1792년(정조 16)에 수화승 지연(指演)을 비롯한 승려 장인 22인주1이 참여하여 제작하였다
kr:person:지영	지영	智英	1699	화승	17세기 후반에 활동한 화승. 〈대구 동화사 아미타회상도〉를 그렸다.	국가유산청 설명: 1699년 대화원(大畵員) 의균(義均)을 비롯한 묘해(妙解) ·지영(智英) ·상명(尙明) 등이 참여해서 그린 아미타불화로서
kr:person:지희	지희	智熙	1588	-	16세기 후반에 〈대방광원각수다라요의경 목판〉·〈법집별행록절요병입사기 목판〉을 만들었다.	국가유산청 설명: 도림(道林)의 서사(書寫), 지희(智熙)의 연판(鍊板), 의련(仅連)･인헌(印軒) 등의 판각으로 조성되었고
kr:person:진간	진간	-	1690	화승	17세기 후반에 활동한 화승. 〈용봉사 영산회 괘불탱〉을 그렸다.	국가유산청 설명: 조선 숙종 16년(1690)에 승려화가 진간이 그렸는데
kr:person:진감여	진감여	陳鑑如	1319	화가	14세기 전반에 활동한 화가. 〈이제현 초상〉을 그렸다.	국가유산청 설명: 충숙왕 6년(1319) 이제현이 왕과 함께 원나라에 갔을 때 당시 최고의 화가인 진감여가 그린 그림으로
kr:person:진열	진열	振悅	1701	조각승	18세기 전반에 활동한 조각승. 〈서울 흥천사 목조관음보살삼존상〉을 만들었다.	국가유산청 설명: 수조각승 법잠(法岑)을 비롯한 계초(戒楚), 진열(振悅), 성인(性印) 등의 제작자
kr:person:진옥_(승려_장인)	진옥 (승려 장인)	眞玉	1580	승려 장인	16세기 후반에 활동한 승려 장인. 〈통영 안정사 동종〉을 만들었다.	국가유산청 설명: 銘文을 통해 동종의 제작 장인이 계당(戒堂), 진옥(眞玉), 문헌(文軒)임을 알 수 있으며
kr:person:진재해	진재해	秦再奚	1714~1726	화사	18세기 전반에 활동한 화사. 〈연잉군 초상〉·〈유수 초상〉을 그렸다.	국가유산청 설명: 이 상은 영조 21세(1714년) 때 진재해(?-1735 이전)가 그린 것으로
kr:person:채원	채원	彩元	1739	-	18세기 전반에 〈경주 불국사 삼장보살도〉를 그렸다.	국가유산청 설명: 1739년 밀기(密機), 채원(彩元), 서징(瑞澄) 등이 경주 거동사(巨洞寺) 오주암(五周庵)에서 제작하여
kr:person:채인	채인	彩仁·採仁	1726~1730	화승	18세기 전반에 활동한 화승. 〈곡성 도림사 아미타여래설법도〉·〈고성 운흥사 관음보살도〉·〈함양 법인사 감로왕도〉를 그렸다.	국가유산청 설명: 1730년 철매(哲梅)의 증명 아래 수화원(首畵員) 채인(彩仁), 진행(眞行), 즉심(卽心), 각천(覺天), 책활(策活) 등이 제작한 것이다
kr:person:채추탄	채추탄	蔡推誕	-	-	전하는 말로는 〈김제 금산사 혜덕왕사탑비〉의 글씨를 썼다.	국가유산청 설명: (전칭) 비음(碑陰)은 채추탄(蔡推誕)이 쓴 것으로 추정하고 있고, 『조선금석고』에는 채추탄이 쓴 것으로 밝히고 있다.
kr:person:처능	처능	處能	1350	-	전하는 말로는 14세기 전반에 〈서산 개심사 대웅전〉을 만들었다.	국가유산청 설명: (전칭) 그 뒤 1350년(충정왕 2)에 처능(處能)이 중건하였다고 하며
kr:person:처옥	처옥	處玉	1739	대시주	18세기 전반에 활동한 대시주. 〈합천 해인사 지장시왕도〉를 발원하였다.	국가유산청 설명: 1739년에 대시주 처옥(處玉)의 발원에 의해 수화원 혜식(慧湜)을 비롯한 6명의 화승이 관음전 불화로 조성하였다
kr:person:처일	처일	處一	1755	화승	18세기 후반에 활동한 화승. 〈청도 운문사 비로자나삼신불회도〉를 그렸다.	국가유산청 설명: 1755년 처일(處一)의 주도로 총 19명의 화승이 모여 제작한 불화이다
kr:person:처호	처호	處浩	1515	-	16세기 전반에 〈천지명양수륙재의찬요 목판〉을 만들었다.	국가유산청 설명: 처호(處浩)의 연판(鍊板)과 최호(崔浩)의 판각(板刻)으로 조성되었는데
kr:person:천기	천기	天琦	1627	장인	17세기 전반에 활동한 장인. 〈강화 전등사 명경대〉를 만들었다.	국가유산청 설명: 이 작품을 1627년에 밀영(密英), 천기(天琦), 볼생(奉生/鳳生)이라는 장인이 만들었음을 확인할 수 있다
kr:person:천보	천보	天寶	1619~1634	승려	17세기 전반에 활동한 승려. 〈가평 현등사 동종〉·〈파주 보광사 동종〉·〈거창 고견사 동종〉을 만들었다.	국가유산청 설명: 이 범종이 '만력 47년'인 1619년(광해군 11)에 화주 천보 스님의 주도로 주성되었음을 알 수 있다
kr:person:천수	천수	天守	1811	화승	19세기 전반에 활동한 화승. 〈통도사 화엄탱〉을 그렸다.	국가유산청 설명: 조선 순조 11년(1811)에 승려화가인 천수(天守)·관보(琯甫)·승활(勝活)·지한(智閑)·성의(成宜) 등에 의하여 조성되었음을 알 수 있다
kr:person:천승	천승	-	1654	-	17세기 후반에 〈부여 무량사 삼전패〉를 만들었다.	국가유산청 설명: 부여 무량사 삼전패는 1654년에 철학, 천승, 도균이 제작한 것으로
kr:person:천신	천신	天信	1693	화승	17세기 후반에 활동한 화승. 〈흥국사 대웅전 후불탱〉을 그렸다.	국가유산청 설명: 숙종 19년(1693)에 … 천신(天信)과 의천(義天) 두 승려화가가 그린 이 탱화
